date,district,risk_level,risk_name,confidence_ok
2025-06-21,ΘΕΣΣΑΛΟΝΙΚΗΣ,2,ΜΕΣΗ,True
2025-06-21,ΘΗΒΩΝ,2,ΜΕΣΗ,True
2025-06-21,ΙΣΤΙΑΙΑΣ,2,ΜΕΣΗ,True
2025-06-21,ΙΩΑΝΝΙΝΩΝ,1,ΧΑΜΗΛΗ,True
2025-06-21,ΚΑΒΑΛΑΣ,2,ΜΕΣΗ,True
2025-06-21,ΚΑΛΑΒΡΥΤΩΝ,1,ΧΑΜΗΛΗ,True
2025-06-21,ΚΑΛΑΜΑΤΑΣ,2,ΜΕΣΗ,True
2025-06-21,ΚΑΛΑΜΠΑΚΑΣ,1,ΧΑΜΗΛΗ,True
2025-06-21,ΚΑΠΑΝΔΡΙΤΙΟΥ,3,ΥΨΗΛΗ,True
2025-06-21,ΚΑΡΔΙΤΣΑΣ,1,ΧΑΜΗΛΗ,True
2025-06-21,ΚΑΡΠΕΝΗΣΙΟΥ,1,ΧΑΜΗΛΗ,True
2025-06-21,ΚΑΣΣΑΝΔΡΑΣ,2,ΜΕΣΗ,True
2025-06-21,ΚΑΣΤΟΡΙΑΣ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2025-06-21,ΚΕΡΚΥΡΑΣ Δ.Δ.,2,ΜΕΣΗ,True
2025-06-21,ΚΕΦΑΛΛΗΝΙΑΣ Δ.Δ.,2,ΜΕΣΗ,True
2025-06-21,ΚΙΛΚΙΣ,2,ΜΕΣΗ,True
2025-06-21,ΚΙΛΚΙΣ ΛΙΜΝΗ,2,ΜΕΣΗ,True
2025-06-21,ΚΟΖΑΝΗΣ,2,ΜΕΣΗ,True
2025-06-21,ΚΟΝΙΤΣΑΣ,1,ΧΑΜΗΛΗ,True
2025-06-21,ΚΟΡΙΝΘΟΥ,2,ΜΕΣΗ,True
2025-06-21,ΚΥΚΛΑΔΩΝ Δ.Δ.,3,ΥΨΗΛΗ,True
2025-06-21,ΚΥΜΗΣ,3,ΥΨΗΛΗ,True
2025-06-21,ΚΥΝΟΥΡΙΑΣ,2,ΜΕΣΗ,True
2025-06-21,ΚΥΠΑΡΙΣΣΙΑΣ,2,ΜΕΣΗ,True
2025-06-21,ΛΑΓΚΑΔΑ,2,ΜΕΣΗ,True
2025-06-21,ΛΑΜΙΑΣ,2,ΜΕΣΗ,True
2025-06-21,ΛΑΡΙΣΗΣ,2,ΜΕΣΗ,True
2025-06-21,ΛΑΣΙΘΙΟΥ Δ.Δ.,3,ΥΨΗΛΗ,True
2025-06-21,ΛΑΥΡΙΟΥ,3,ΥΨΗΛΗ,True
2025-06-21,ΛΕΒΑΔΕΙΑΣ,2,ΜΕΣΗ,True
2025-06-21,ΛΕΣΒΟΥ Δ.Δ.,3,ΥΨΗΛΗ,True
2025-06-21,ΛΕΥΚΑΔΑΣ Δ.Δ.,2,ΜΕΣΗ,True
2025-06-21,ΛΙΔΟΡΙΚΙΟΥ,2,ΜΕΣΗ,True
2025-06-21,ΛΙΜΝΗΣ,2,ΜΕΣΗ,True
2025-06-21,ΜΕΓΑΡΩΝ,2,ΜΕΣΗ,True
2025-06-21,ΜΕΣΟΛΟΓΓΙΟΥ,2,ΜΕΣΗ,True
2025-06-21,ΜΕΤΣΟΒΟΥ,1,ΧΑΜΗΛΗ,True
2025-06-21,ΜΟΛΑΩΝ,2,ΜΕΣΗ,True
2025-06-21,ΜΟΥΖΑΚΙΟΥ,1,ΧΑΜΗΛΗ,True
2025-06-21,ΝΑΟΥΣΑΣ,1,ΧΑΜΗΛΗ,True
2025-06-21,ΝΑΥΠΑΚΤΟΥ,2,ΜΕΣΗ,True
2025-06-21,ΝΕΥΡΟΚΟΠΙΟΥ,1,ΧΑΜΗΛΗ,True
2025-06-21,ΝΙΓΡΙΤΑΣ,2,ΜΕΣΗ,True
2025-06-21,ΞΑΝΘΗΣ,2,ΜΕΣΗ,True
2025-06-21,ΞΥΛΟΚΑΣΤΡΟΥ,2,ΜΕΣΗ,True
2025-06-21,ΟΛΥΜΠΙΑΣ,2,ΜΕΣΗ,True
2025-06-21,ΠΑΡΝΗΘΑΣ,3,ΥΨΗΛΗ,True
2025-06-21,ΠΑΤΡΩΝ,2,ΜΕΣΗ,True
2025-06-21,ΠΕΙΡΑΙΩΣ,2,ΜΕΣΗ,True
2025-06-21,ΠΕΝΤΕΛΗΣ,3,ΥΨΗΛΗ,True
2025-06-21,ΠΙΕΡΙΑΣ Δ.Δ.,2,ΜΕΣΗ,True
2025-06-21,ΠΟΛΥΓΥΡΟΥ,2,ΜΕΣΗ,True
2025-06-21,ΠΟΡΟΥ,2,ΜΕΣΗ,True
2025-06-21,ΠΡΕΒΕΖΑΣ Δ.Δ.,2,ΜΕΣΗ,True
2025-06-21,ΠΥΡΓΟΥ,2,ΜΕΣΗ,True
2025-06-21,ΡΕΘΥΜΝΟΥ Δ.Δ.,2,ΜΕΣΗ,True
2025-06-21,ΡΟΔΟΠΗΣ Δ.Δ.,2,ΜΕΣΗ,True
2025-06-21,ΣΑΜΟΥ Δ.Δ.,3,ΥΨΗΛΗ,True
2025-06-21,ΣΕΡΡΩΝ,2,ΜΕΣΗ,True
2025-06-21,ΣΙΔΗΡΟΚΑΣΤΡΟΥ,1,ΧΑΜΗΛΗ,True
2025-06-21,ΣΚΟΠΕΛΟΥ,2,ΜΕΣΗ,False
2025-06-21,ΣΟΥΦΛΙΟΥ,2,ΜΕΣΗ,True
2025-06-21,ΣΠΑΡΤΗΣ,2,ΜΕΣΗ,True
2025-06-21,ΣΠΕΡΧΕΙΑΔΑΣ,2,ΜΕΣΗ,True
2025-06-21,ΣΤΑΥΡΟΥ,2,ΜΕΣΗ,True
2025-06-21,ΣΤΑΥΡΟΥΠΟΛΗΣ,1,ΧΑΜΗΛΗ,True
2025-06-21,ΤΡΙΚΑΛΩΝ,1,ΧΑΜΗΛΗ,True
2025-06-21,ΤΡΙΠΟΛΗΣ,2,ΜΕΣΗ,True
2025-06-21,ΤΣΟΤΥΛΙΟΥ,1,ΧΑΜΗΛΗ,True
2025-06-21,ΦΛΩΡΙΝΑΣ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2025-06-21,ΦΛΩΡΙΝΑΣ ΠΡΕΣΠΑ,1,ΧΑΜΗΛΗ,True
2025-06-21,ΦΟΥΡΝΑ,1,ΧΑΜΗΛΗ,True
2025-06-21,ΧΑΛΚΙΔΑΣ,2,ΜΕΣΗ,True
2025-06-21,ΧΑΝΙΩΝ Δ.Δ,2,ΜΕΣΗ,True
2025-06-21,ΧΙΟΥ Δ.Δ.,3,ΥΨΗΛΗ,True
2025-06-22,ΑΓΙΑΣ,2,ΜΕΣΗ,True
2025-06-22,ΑΓΙΟΥ ΟΡΟΥΣ,2,ΜΕΣΗ,True
2025-06-22,ΑΓΡΙΝΙΟΥ,2,ΜΕΣΗ,True
2025-06-22,ΑΘΗΝΩΝ Δ.Δ.,4,ΠΟΛΥ ΥΨΗΛΗ,False
2025-06-22,ΑΙΓΑΛΕΩ,3,ΥΨΗΛΗ,True
2025-06-22,ΑΙΓΙΟΥ,2,ΜΕΣΗ,True
2025-06-22,ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ,2,ΜΕΣΗ,True
2025-06-22,ΑΛΜΥΡΟΥ,2,ΜΕΣΗ,True
2025-06-22,ΑΜΑΛΙΑΔΑΣ,2,ΜΕΣΗ,True
2025-06-22,ΑΜΦΙΛΟΧΙΑΣ,2,ΜΕΣΗ,True
2025-06-22,ΑΜΦΙΣΣΑΣ,2,ΜΕΣΗ,True
2025-06-22,ΑΡΓΟΛΙΔΑΣ Δ.Δ.,3,ΥΨΗΛΗ,True
2025-06-22,ΑΡΙΔΑΙΑΣ,1,ΧΑΜΗΛΗ,True
2025-06-22,ΑΡΝΑΙΑΣ,2,ΜΕΣΗ,True
2025-06-22,ΑΡΤΑΣ Δ.Δ.,2,ΜΕΣΗ,True
2025-06-22,ΑΤΑΛΑΝΤΗΣ,2,ΜΕΣΗ,True
2025-06-22,ΒΕΡΟΙΑΣ,2,ΜΕΣΗ,True
2025-06-22,ΒΟΛΟΥ,2,ΜΕΣΗ,True
2025-06-22,ΒΥΤΙΝΑΣ,1,ΧΑΜΗΛΗ,True
2025-06-22,ΓΟΥΜΕΝΙΣΣΑΣ,2,ΜΕΣΗ,True
2025-06-22,ΓΡΕΒΕΝΩΝ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2025-06-22,ΓΥΘΕΙΟΥ,3,ΥΨΗΛΗ,True
2025-06-22,ΔΙΔΥΜΟΤΕΙΧΟΥ,2,ΜΕΣΗ,True
2025-06-22,ΔΡΑΜΑΣ,1,ΧΑΜΗΛΗ,True
2025-06-22,ΔΩΔΕΚΑΝΗΣΟΥ Δ.Δ.,3,ΥΨΗΛΗ,True
2025-06-22,ΕΔΕΣΣΑΣ,2,ΜΕΣΗ,True
2025-06-22,ΕΛΑΣΣΟΝΑΣ,2,ΜΕΣΗ,True
2025-06-22,ΖΑΚΥΝΘΟΥ Δ.Δ.,2,ΜΕΣΗ,True
2025-06-22,ΗΡΑΚΛΕΙΟΥ Δ.Δ.,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-06-22,ΘΑΣΟΥ,2,ΜΕΣΗ,True
2025-06-22,ΘΕΣΠΡΩΤΙΑΣ Δ.Δ.,2,ΜΕΣΗ,True
2025-06-22,ΘΕΣΣΑΛΟΝΙΚΗΣ,2,ΜΕΣΗ,True
2025-06-22,ΘΗΒΩΝ,3,ΥΨΗΛΗ,True
2025-06-22,ΙΣΤΙΑΙΑΣ,2,ΜΕΣΗ,True
2025-06-22,ΙΩΑΝΝΙΝΩΝ,1,ΧΑΜΗΛΗ,True
2025-06-22,ΚΑΒΑΛΑΣ,2,ΜΕΣΗ,True
2025-06-22,ΚΑΛΑΒΡΥΤΩΝ,1,ΧΑΜΗΛΗ,True
2025-06-22,ΚΑΛΑΜΑΤΑΣ,2,ΜΕΣΗ,True
2025-06-22,ΚΑΛΑΜΠΑΚΑΣ,1,ΧΑΜΗΛΗ,True
2025-06-22,ΚΑΠΑΝΔΡΙΤΙΟΥ,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-06-22,ΚΑΡΔΙΤΣΑΣ,1,ΧΑΜΗΛΗ,True
2025-06-22,ΚΑΡΠΕΝΗΣΙΟΥ,1,ΧΑΜΗΛΗ,True
2025-06-22,ΚΑΣΣΑΝΔΡΑΣ,2,ΜΕΣΗ,True
2025-06-22,ΚΑΣΤΟΡΙΑΣ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2025-06-22,ΚΕΡΚΥΡΑΣ Δ.Δ.,2,ΜΕΣΗ,True
2025-06-22,ΚΕΦΑΛΛΗΝΙΑΣ Δ.Δ.,2,ΜΕΣΗ,True
2025-06-22,ΚΙΛΚΙΣ,2,ΜΕΣΗ,True
2025-06-22,ΚΙΛΚΙΣ ΛΙΜΝΗ,2,ΜΕΣΗ,True
2025-06-22,ΚΟΖΑΝΗΣ,2,ΜΕΣΗ,True
2025-06-22,ΚΟΝΙΤΣΑΣ,1,ΧΑΜΗΛΗ,True
2025-06-22,ΚΟΡΙΝΘΟΥ,3,ΥΨΗΛΗ,True
2025-06-22,ΚΥΚΛΑΔΩΝ Δ.Δ.,3,ΥΨΗΛΗ,True
2025-06-22,ΚΥΜΗΣ,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-06-22,ΚΥΝΟΥΡΙΑΣ,2,ΜΕΣΗ,True
2025-06-22,ΚΥΠΑΡΙΣΣΙΑΣ,2,ΜΕΣΗ,True
2025-06-22,ΛΑΓΚΑΔΑ,2,ΜΕΣΗ,True
2025-06-22,ΛΑΜΙΑΣ,2,ΜΕΣΗ,True
2025-06-22,ΛΑΡΙΣΗΣ,2,ΜΕΣΗ,True
2025-06-22,ΛΑΣΙΘΙΟΥ Δ.Δ.,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-06-22,ΛΑΥΡΙΟΥ,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-06-22,ΛΕΒΑΔΕΙΑΣ,2,ΜΕΣΗ,True
2025-06-22,ΛΕΣΒΟΥ Δ.Δ.,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-06-22,ΛΕΥΚΑΔΑΣ Δ.Δ.,2,ΜΕΣΗ,True
2025-06-22,ΛΙΔΟΡΙΚΙΟΥ,2,ΜΕΣΗ,True
2025-06-22,ΛΙΜΝΗΣ,2,ΜΕΣΗ,True
2025-06-22,ΜΕΓΑΡΩΝ,3,ΥΨΗΛΗ,True
2025-06-22,ΜΕΣΟΛΟΓΓΙΟΥ,2,ΜΕΣΗ,True
2025-06-22,ΜΕΤΣΟΒΟΥ,1,ΧΑΜΗΛΗ,True
2025-06-22,ΜΟΛΑΩΝ,3,ΥΨΗΛΗ,True
2025-06-22,ΜΟΥΖΑΚΙΟΥ,1,ΧΑΜΗΛΗ,True
2025-06-22,ΝΑΟΥΣΑΣ,1,ΧΑΜΗΛΗ,True
2025-06-22,ΝΑΥΠΑΚΤΟΥ,2,ΜΕΣΗ,True
2025-06-22,ΝΕΥΡΟΚΟΠΙΟΥ,1,ΧΑΜΗΛΗ,True
2025-06-22,ΝΙΓΡΙΤΑΣ,2,ΜΕΣΗ,True
2025-06-22,ΞΑΝΘΗΣ,2,ΜΕΣΗ,True
2025-06-22,ΞΥΛΟΚΑΣΤΡΟΥ,2,ΜΕΣΗ,True
2025-06-22,ΟΛΥΜΠΙΑΣ,2,ΜΕΣΗ,True
2025-06-22,ΠΑΡΝΗΘΑΣ,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-06-22,ΠΑΤΡΩΝ,2,ΜΕΣΗ,True
2025-06-22,ΠΕΙΡΑΙΩΣ,3,ΥΨΗΛΗ,True
2025-06-22,ΠΕΝΤΕΛΗΣ,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-06-22,ΠΙΕΡΙΑΣ Δ.Δ.,2,ΜΕΣΗ,True
2025-06-22,ΠΟΛΥΓΥΡΟΥ,2,ΜΕΣΗ,True
2025-06-22,ΠΟΡΟΥ,3,ΥΨΗΛΗ,False
2025-06-22,ΠΡΕΒΕΖΑΣ Δ.Δ.,2,ΜΕΣΗ,True
2025-06-22,ΠΥΡΓΟΥ,2,ΜΕΣΗ,True
2025-06-22,ΡΕΘΥΜΝΟΥ Δ.Δ.,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-06-22,ΡΟΔΟΠΗΣ Δ.Δ.,2,ΜΕΣΗ,True
2025-06-22,ΣΑΜΟΥ Δ.Δ.,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-06-22,ΣΕΡΡΩΝ,2,ΜΕΣΗ,True
2025-06-22,ΣΙΔΗΡΟΚΑΣΤΡΟΥ,1,ΧΑΜΗΛΗ,True
2025-06-22,ΣΚΟΠΕΛΟΥ,2,ΜΕΣΗ,False
2025-06-22,ΣΟΥΦΛΙΟΥ,2,ΜΕΣΗ,True
2025-06-22,ΣΠΑΡΤΗΣ,2,ΜΕΣΗ,True
2025-06-22,ΣΠΕΡΧΕΙΑΔΑΣ,2,ΜΕΣΗ,True
2025-06-22,ΣΤΑΥΡΟΥ,2,ΜΕΣΗ,True
2025-06-22,ΣΤΑΥΡΟΥΠΟΛΗΣ,1,ΧΑΜΗΛΗ,True
2025-06-22,ΤΡΙΚΑΛΩΝ,1,ΧΑΜΗΛΗ,True
2025-06-22,ΤΡΙΠΟΛΗΣ,2,ΜΕΣΗ,True
2025-06-22,ΤΣΟΤΥΛΙΟΥ,1,ΧΑΜΗΛΗ,True
2025-06-22,ΦΛΩΡΙΝΑΣ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2025-06-22,ΦΛΩΡΙΝΑΣ ΠΡΕΣΠΑ,1,ΧΑΜΗΛΗ,True
2025-06-22,ΦΟΥΡΝΑ,1,ΧΑΜΗΛΗ,True
2025-06-22,ΧΑΛΚΙΔΑΣ,3,ΥΨΗΛΗ,True
2025-06-22,ΧΑΝΙΩΝ Δ.Δ,3,ΥΨΗΛΗ,True
2025-06-22,ΧΙΟΥ Δ.Δ.,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-06-23,ΑΓΙΑΣ,2,ΜΕΣΗ,True
2025-06-23,ΑΓΙΟΥ ΟΡΟΥΣ,2,ΜΕΣΗ,True
2025-06-23,ΑΓΡΙΝΙΟΥ,2,ΜΕΣΗ,True
2025-06-23,ΑΘΗΝΩΝ Δ.Δ.,3,ΥΨΗΛΗ,False
2025-06-23,ΑΙΓΑΛΕΩ,3,ΥΨΗΛΗ,True
2025-06-23,ΑΙΓΙΟΥ,2,ΜΕΣΗ,True
2025-06-23,ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ,2,ΜΕΣΗ,True
2025-06-23,ΑΛΜΥΡΟΥ,2,ΜΕΣΗ,True
2025-06-23,ΑΜΑΛΙΑΔΑΣ,2,ΜΕΣΗ,True
2025-06-23,ΑΜΦΙΛΟΧΙΑΣ,2,ΜΕΣΗ,True
2025-06-23,ΑΜΦΙΣΣΑΣ,2,ΜΕΣΗ,True
2025-06-23,ΑΡΓΟΛΙΔΑΣ Δ.Δ.,3,ΥΨΗΛΗ,True
2025-06-23,ΑΡΙΔΑΙΑΣ,1,ΧΑΜΗΛΗ,True
2025-06-23,ΑΡΝΑΙΑΣ,2,ΜΕΣΗ,True
2025-06-23,ΑΡΤΑΣ Δ.Δ.,2,ΜΕΣΗ,True
2025-06-23,ΑΤΑΛΑΝΤΗΣ,2,ΜΕΣΗ,True
2025-06-23,ΒΕΡΟΙΑΣ,2,ΜΕΣΗ,True
2025-06-23,ΒΟΛΟΥ,2,ΜΕΣΗ,True
2025-06-23,ΒΥΤΙΝΑΣ,1,ΧΑΜΗΛΗ,True
2025-06-23,ΓΟΥΜΕΝΙΣΣΑΣ,2,ΜΕΣΗ,True
2025-06-23,ΓΡΕΒΕΝΩΝ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2025-06-23,ΓΥΘΕΙΟΥ,2,ΜΕΣΗ,True
2025-06-23,ΔΙΔΥΜΟΤΕΙΧΟΥ,2,ΜΕΣΗ,True
2025-06-23,ΔΡΑΜΑΣ,1,ΧΑΜΗΛΗ,True
2025-06-23,ΔΩΔΕΚΑΝΗΣΟΥ Δ.Δ.,3,ΥΨΗΛΗ,True
2025-06-23,ΕΔΕΣΣΑΣ,2,ΜΕΣΗ,True
2025-06-23,ΕΛΑΣΣΟΝΑΣ,2,ΜΕΣΗ,True
2025-06-23,ΖΑΚΥΝΘΟΥ Δ.Δ.,2,ΜΕΣΗ,True
2025-06-23,ΗΡΑΚΛΕΙΟΥ Δ.Δ.,3,ΥΨΗΛΗ,True
2025-06-23,ΘΑΣΟΥ,2,ΜΕΣΗ,True
2025-06-23,ΘΕΣΠΡΩΤΙΑΣ Δ.Δ.,2,ΜΕΣΗ,True
2025-06-23,ΘΕΣΣΑΛΟΝΙΚΗΣ,2,ΜΕΣΗ,True
2025-06-23,ΘΗΒΩΝ,2,ΜΕΣΗ,True
2025-06-23,ΙΣΤΙΑΙΑΣ,2,ΜΕΣΗ,True
2025-06-23,ΙΩΑΝΝΙΝΩΝ,1,ΧΑΜΗΛΗ,True
2025-06-23,ΚΑΒΑΛΑΣ,2,ΜΕΣΗ,True
2025-06-23,ΚΑΛΑΒΡΥΤΩΝ,1,ΧΑΜΗΛΗ,True
2025-06-23,ΚΑΛΑΜΑΤΑΣ,2,ΜΕΣΗ,True
2025-06-23,ΚΑΛΑΜΠΑΚΑΣ,1,ΧΑΜΗΛΗ,True
2025-06-23,ΚΑΠΑΝΔΡΙΤΙΟΥ,3,ΥΨΗΛΗ,True
2025-06-23,ΚΑΡΔΙΤΣΑΣ,1,ΧΑΜΗΛΗ,True
2025-06-23,ΚΑΡΠΕΝΗΣΙΟΥ,1,ΧΑΜΗΛΗ,True
2025-06-23,ΚΑΣΣΑΝΔΡΑΣ,2,ΜΕΣΗ,True
2025-06-23,ΚΑΣΤΟΡΙΑΣ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2025-06-23,ΚΕΡΚΥΡΑΣ Δ.Δ.,2,ΜΕΣΗ,True
2025-06-23,ΚΕΦΑΛΛΗΝΙΑΣ Δ.Δ.,2,ΜΕΣΗ,True
2025-06-23,ΚΙΛΚΙΣ,2,ΜΕΣΗ,True
2025-06-23,ΚΙΛΚΙΣ ΛΙΜΝΗ,2,ΜΕΣΗ,True
2025-06-23,ΚΟΖΑΝΗΣ,2,ΜΕΣΗ,True
2025-06-23,ΚΟΝΙΤΣΑΣ,1,ΧΑΜΗΛΗ,True
2025-06-23,ΚΟΡΙΝΘΟΥ,3,ΥΨΗΛΗ,True
2025-06-23,ΚΥΚΛΑΔΩΝ Δ.Δ.,3,ΥΨΗΛΗ,True
2025-06-23,ΚΥΜΗΣ,3,ΥΨΗΛΗ,True
2025-06-23,ΚΥΝΟΥΡΙΑΣ,2,ΜΕΣΗ,True
2025-06-23,ΚΥΠΑΡΙΣΣΙΑΣ,2,ΜΕΣΗ,True
2025-06-23,ΛΑΓΚΑΔΑ,2,ΜΕΣΗ,True
2025-06-23,ΛΑΜΙΑΣ,2,ΜΕΣΗ,True
2025-06-23,ΛΑΡΙΣΗΣ,2,ΜΕΣΗ,True
2025-06-23,ΛΑΣΙΘΙΟΥ Δ.Δ.,3,ΥΨΗΛΗ,True
2025-06-23,ΛΑΥΡΙΟΥ,3,ΥΨΗΛΗ,True
2025-06-23,ΛΕΒΑΔΕΙΑΣ,2,ΜΕΣΗ,True
2025-06-23,ΛΕΣΒΟΥ Δ.Δ.,3,ΥΨΗΛΗ,True
2025-06-23,ΛΕΥΚΑΔΑΣ Δ.Δ.,2,ΜΕΣΗ,True
2025-06-23,ΛΙΔΟΡΙΚΙΟΥ,2,ΜΕΣΗ,True
2025-06-23,ΛΙΜΝΗΣ,2,ΜΕΣΗ,True
2025-06-23,ΜΕΓΑΡΩΝ,3,ΥΨΗΛΗ,True
2025-06-23,ΜΕΣΟΛΟΓΓΙΟΥ,2,ΜΕΣΗ,True
2025-06-23,ΜΕΤΣΟΒΟΥ,1,ΧΑΜΗΛΗ,True
2025-06-23,ΜΟΛΑΩΝ,2,ΜΕΣΗ,True
2025-06-23,ΜΟΥΖΑΚΙΟΥ,1,ΧΑΜΗΛΗ,True
2025-06-23,ΝΑΟΥΣΑΣ,1,ΧΑΜΗΛΗ,True
2025-06-23,ΝΑΥΠΑΚΤΟΥ,2,ΜΕΣΗ,True
2025-06-23,ΝΕΥΡΟΚΟΠΙΟΥ,1,ΧΑΜΗΛΗ,True
2025-06-23,ΝΙΓΡΙΤΑΣ,2,ΜΕΣΗ,True
2025-06-23,ΞΑΝΘΗΣ,2,ΜΕΣΗ,True
2025-06-23,ΞΥΛΟΚΑΣΤΡΟΥ,2,ΜΕΣΗ,True
2025-06-23,ΟΛΥΜΠΙΑΣ,2,ΜΕΣΗ,True
2025-06-23,ΠΑΡΝΗΘΑΣ,3,ΥΨΗΛΗ,True
2025-06-23,ΠΑΤΡΩΝ,2,ΜΕΣΗ,True
2025-06-23,ΠΕΙΡΑΙΩΣ,2,ΜΕΣΗ,True
2025-06-23,ΠΕΝΤΕΛΗΣ,3,ΥΨΗΛΗ,True
2025-06-23,ΠΙΕΡΙΑΣ Δ.Δ.,2,ΜΕΣΗ,True
2025-06-23,ΠΟΛΥΓΥΡΟΥ,2,ΜΕΣΗ,True
2025-06-23,ΠΟΡΟΥ,3,ΥΨΗΛΗ,False
2025-06-23,ΠΡΕΒΕΖΑΣ Δ.Δ.,2,ΜΕΣΗ,True
2025-06-23,ΠΥΡΓΟΥ,2,ΜΕΣΗ,True
2025-06-23,ΡΕΘΥΜΝΟΥ Δ.Δ.,3,ΥΨΗΛΗ,True
2025-06-23,ΡΟΔΟΠΗΣ Δ.Δ.,2,ΜΕΣΗ,True
2025-06-23,ΣΑΜΟΥ Δ.Δ.,3,ΥΨΗΛΗ,True
2025-06-23,ΣΕΡΡΩΝ,2,ΜΕΣΗ,True
2025-06-23,ΣΙΔΗΡΟΚΑΣΤΡΟΥ,1,ΧΑΜΗΛΗ,True
2025-06-23,ΣΚΟΠΕΛΟΥ,2,ΜΕΣΗ,False
2025-06-23,ΣΟΥΦΛΙΟΥ,2,ΜΕΣΗ,True
2025-06-23,ΣΠΑΡΤΗΣ,2,ΜΕΣΗ,True
2025-06-23,ΣΠΕΡΧΕΙΑΔΑΣ,2,ΜΕΣΗ,True
2025-06-23,ΣΤΑΥΡΟΥ,2,ΜΕΣΗ,True
2025-06-23,ΣΤΑΥΡΟΥΠΟΛΗΣ,1,ΧΑΜΗΛΗ,True
2025-06-23,ΤΡΙΚΑΛΩΝ,1,ΧΑΜΗΛΗ,True
2025-06-23,ΤΡΙΠΟΛΗΣ,2,ΜΕΣΗ,True
2025-06-23,ΤΣΟΤΥΛΙΟΥ,1,ΧΑΜΗΛΗ,True
2025-06-23,ΦΛΩΡΙΝΑΣ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2025-06-23,ΦΛΩΡΙΝΑΣ ΠΡΕΣΠΑ,1,ΧΑΜΗΛΗ,True
2025-06-23,ΦΟΥΡΝΑ,1,ΧΑΜΗΛΗ,True
2025-06-23,ΧΑΛΚΙΔΑΣ,2,ΜΕΣΗ,True
2025-06-23,ΧΑΝΙΩΝ Δ.Δ,3,ΥΨΗΛΗ,True
2025-06-23,ΧΙΟΥ Δ.Δ.,3,ΥΨΗΛΗ,True
2025-06-24,ΑΓΙΑΣ,2,ΜΕΣΗ,True
2025-06-24,ΑΓΙΟΥ ΟΡΟΥΣ,2,ΜΕΣΗ,True
2025-06-24,ΑΓΡΙΝΙΟΥ,2,ΜΕΣΗ,True
2025-06-24,ΑΘΗΝΩΝ Δ.Δ.,3,ΥΨΗΛΗ,False
2025-06-24,ΑΙΓΑΛΕΩ,3,ΥΨΗΛΗ,True
2025-06-24,ΑΙΓΙΟΥ,2,ΜΕΣΗ,True
2025-06-24,ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ,2,ΜΕΣΗ,True
2025-06-24,ΑΛΜΥΡΟΥ,2,ΜΕΣΗ,True
2025-06-24,ΑΜΑΛΙΑΔΑΣ,2,ΜΕΣΗ,True
2025-06-24,ΑΜΦΙΛΟΧΙΑΣ,2,ΜΕΣΗ,True
2025-06-24,ΑΜΦΙΣΣΑΣ,2,ΜΕΣΗ,True
2025-06-24,ΑΡΓΟΛΙΔΑΣ Δ.Δ.,3,ΥΨΗΛΗ,True
2025-06-24,ΑΡΙΔΑΙΑΣ,1,ΧΑΜΗΛΗ,True
2025-06-24,ΑΡΝΑΙΑΣ,2,ΜΕΣΗ,True
2025-06-24,ΑΡΤΑΣ Δ.Δ.,2,ΜΕΣΗ,True
2025-06-24,ΑΤΑΛΑΝΤΗΣ,2,ΜΕΣΗ,True
2025-06-24,ΒΕΡΟΙΑΣ,2,ΜΕΣΗ,True
2025-06-24,ΒΟΛΟΥ,2,ΜΕΣΗ,True
2025-06-24,ΒΥΤΙΝΑΣ,1,ΧΑΜΗΛΗ,True
2025-06-24,ΓΟΥΜΕΝΙΣΣΑΣ,2,ΜΕΣΗ,True
2025-06-24,ΓΡΕΒΕΝΩΝ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2025-06-24,ΓΥΘΕΙΟΥ,2,ΜΕΣΗ,True
2025-06-24,ΔΙΔΥΜΟΤΕΙΧΟΥ,2,ΜΕΣΗ,True
2025-06-24,ΔΡΑΜΑΣ,1,ΧΑΜΗΛΗ,True
2025-06-24,ΔΩΔΕΚΑΝΗΣΟΥ Δ.Δ.,2,ΜΕΣΗ,True
